title,apple_title,price,apple_price,rating,apple_ratings,apple_reviews,description,discount
"Apple iPhone 15 Pro (Black Titanium, 256 GB)",Apple iPhone 15 Pro ,"₹1,15,999","1,15,999","2,234 Ratings & 109 Reviews","2,234 ",�109 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",3% off
"Apple iPhone 16 Pro Max (Desert Titanium, 512 GB)",Apple iPhone 16 Pro Max ,"₹1,64,900","1,64,900",128 Ratings & 6 Reviews,128 ,�6 ,"512 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Plus (Pink, 128 GB)",Apple iPhone 16 Plus ,"₹89,900","89,900",272 Ratings & 23 Reviews,272 ,�23 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Pro (Desert Titanium, 256 GB)",Apple iPhone 16 Pro ,"₹1,29,900","1,29,900",175 Ratings & 7 Reviews,175 ,�7 ,"256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Pro (Desert Titanium, 512 GB)",Apple iPhone 16 Pro ,"₹1,49,900","1,49,900",175 Ratings & 7 Reviews,175 ,�7 ,"512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 Plus (Black, 512 GB)",Apple iPhone 15 Plus ,"₹95,999","95,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 11 (White, 64 GB)",Apple iPhone 11 ,"₹19,999","19,999","2,05,533 Ratings & 11,431 Reviews","2,05,533 ","�11,431 ",64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,54% off
"Apple iPhone 16 Plus (White, 512 GB)",Apple iPhone 16 Plus ,"₹1,19,900","1,19,900",272 Ratings & 23 Reviews,272 ,�23 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 14 Plus (Blue, 512 GB)",Apple iPhone 14 Plus ,"₹76,999","76,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",22% off
"Apple iPhone 16 Plus (Pink, 512 GB)",Apple iPhone 16 Plus ,"₹1,19,900","1,19,900",272 Ratings & 23 Reviews,272 ,�23 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 (Yellow, 128 GB)",Apple iPhone 15 ,"₹57,999","57,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",17% off
"Apple iPhone 16 Pro (White Titanium, 256 GB)",Apple iPhone 16 Pro ,"₹1,29,900","1,29,900",175 Ratings & 7 Reviews,175 ,�7 ,"256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Pro (White Titanium, 512 GB)",Apple iPhone 16 Pro ,"₹1,49,900","1,49,900",175 Ratings & 7 Reviews,175 ,�7 ,"512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Plus (Black, 512 GB)",Apple iPhone 16 Plus ,"₹1,19,900","1,19,900",272 Ratings & 23 Reviews,272 ,�23 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Pro (Desert Titanium, 1 TB)",Apple iPhone 16 Pro ,"₹1,69,900","1,69,900",175 Ratings & 7 Reviews,175 ,�7 ,"1 TB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Plus (Ultramarine, 256 GB)",Apple iPhone 16 Plus ,"₹99,900","99,900",272 Ratings & 23 Reviews,272 ,�23 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Plus (Ultramarine, 512 GB)",Apple iPhone 16 Plus ,"₹1,19,900","1,19,900",272 Ratings & 23 Reviews,272 ,�23 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Pro (Black Titanium, 512 GB)",Apple iPhone 16 Pro ,"₹1,49,900","1,49,900",175 Ratings & 7 Reviews,175 ,�7 ,"512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Pro (Natural Titanium, 1 TB)",Apple iPhone 16 Pro ,"₹1,69,900","1,69,900",175 Ratings & 7 Reviews,175 ,�7 ,"1 TB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Plus (Teal, 512 GB)",Apple iPhone 16 Plus ,"₹1,19,900","1,19,900",272 Ratings & 23 Reviews,272 ,�23 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone XR (Blue, 64 GB)",Apple iPhone XR ,"₹47,900","47,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ","64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Face ID for Secure AuthenticationFast-charge CapableBrand Warranty of 1 Year",N/A
"Apple iPhone 15 Pro (Natural Titanium, 256 GB)",Apple iPhone 15 Pro ,"₹1,15,999","1,15,999","2,234 Ratings & 109 Reviews","2,234 ",�109 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",3% off
"Apple iPhone 13 (Green, 128 GB)",Apple iPhone 13 ,"₹49,900","49,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 15 Pro Max (White Titanium, 256 GB)",Apple iPhone 15 Pro Max ,"₹1,25,999","1,25,999","1,841 Ratings & 111 Reviews","1,841 ",�111 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",6% off
"Apple iPhone 13 (Starlight, 128 GB)",Apple iPhone 13 ,"₹49,900","49,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 7 Plus (Jet Black, 32 GB)",Apple iPhone 7 Plus ,"₹37,900","37,900","29,770 Ratings & 2,978 Reviews","29,770 ","�2,978 ",32 GB ROM13.94 cm (5.488 inch) Retina HD Display12MP + 12MP | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 7 Plus (Jet Black, 32 GB)",Apple iPhone 7 Plus ,"₹37,900","37,900","29,770 Ratings & 2,978 Reviews","29,770 ","�2,978 ",32 GB ROM13.94 cm (5.488 inch) Retina HD Display12MP + 12MP | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 14 (Blue, 128 GB)",Apple iPhone 14 ,"₹50,999","50,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 14 Plus (Purple, 128 GB)",Apple iPhone 14 Plus ,"₹60,999","60,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 15 Plus (Pink, 512 GB)",Apple iPhone 15 Plus ,"₹95,999","95,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 13 ((PRODUCT)RED, 128 GB)",Apple iPhone 13 ,"₹49,900","49,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 16 Pro Max (White Titanium, 512 GB)",Apple iPhone 16 Pro Max ,"₹1,64,900","1,64,900",128 Ratings & 6 Reviews,128 ,�6 ,"512 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 Pro Max (White Titanium, 512 GB)",Apple iPhone 15 Pro Max ,"₹1,32,999","1,32,999","1,841 Ratings & 111 Reviews","1,841 ",�111 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 11 (Black, 128 GB)",Apple iPhone 11 ,"₹24,999","24,999","2,05,533 Ratings & 11,431 Reviews","2,05,533 ","�11,431 ",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,48% off
"Apple iPhone 14 (Midnight, 512 GB)",Apple iPhone 14 ,"₹66,999","66,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",25% off
"Apple iPhone 13 (Green, 256 GB)",Apple iPhone 13 ,"₹59,900","59,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 15 Pro (Black Titanium, 128 GB)",Apple iPhone 15 Pro ,"₹1,05,999","1,05,999","2,234 Ratings & 109 Reviews","2,234 ",�109 ,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",3% off
"Apple iPhone 14 (Red, 512 GB)",Apple iPhone 14 ,"₹66,999","66,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",25% off
"Apple iPhone 14 (Starlight, 128 GB)",Apple iPhone 14 ,"₹50,999","50,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 11 (White, 128 GB)",Apple iPhone 11 ,"₹24,999","24,999","2,05,533 Ratings & 11,431 Reviews","2,05,533 ","�11,431 ",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,48% off
"Apple iPhone 14 Pro Max (Space Black, 512 GB)",Apple iPhone 14 Pro Max ,"₹1,64,900","1,64,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone SE (Red, 64 GB) (Includes EarPods, Power Adapter)",Apple iPhone SE ,"₹39,900","39,900","1,54,645 Ratings & 12,015 Reviews","1,54,645 ","�12,015 ","64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA13 Bionic Chip with 3rd Gen Neural Engine ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Fast Charge CapableWireless charging (Works with Qi Chargers | Qi Chargers are Sold SeparatelyBrand Warranty for 1 Year",N/A
"Apple iPhone 12 (Blue, 256 GB)",Apple iPhone 12 ,"₹64,900","64,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 15 Pro Max (Black Titanium, 1 TB)",Apple iPhone 15 Pro Max ,"₹1,40,999","1,40,999","1,841 Ratings & 111 Reviews","1,841 ",�111 ,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",19% off
"Apple iPhone 14 (Purple, 128 GB)",Apple iPhone 14 ,"₹50,999","50,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 14 Pro Max (Deep Purple, 512 GB)",Apple iPhone 14 Pro Max ,"₹1,64,900","1,64,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 (Teal, 512 GB)",Apple iPhone 16 ,"₹1,09,900","1,09,900","1,153 Ratings & 29 Reviews","1,153 ",�29 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone XS (Silver, 512 GB)",Apple iPhone XS ,"₹1,34,900","1,34,900","11,936 Ratings & 865 Reviews","11,936 ",�865 ,512 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 14 Plus ((PRODUCT)RED, 512 GB)",Apple iPhone 14 Plus ,"₹76,999","76,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",22% off
"Apple iPhone 12 Pro (Pacific Blue, 128 GB)",Apple iPhone 12 Pro ,"₹1,09,900","1,09,900","1,339 Ratings & 99 Reviews","1,339 ",�99 ,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 11 Pro (Midnight Green, 256 GB)",Apple iPhone 11 Pro ,"₹1,21,300","1,21,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,256 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 ((PRODUCT)RED, 128 GB)",Apple iPhone 14 ,"₹50,999","50,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 12 (Green, 128 GB)",Apple iPhone 12 ,"₹54,900","54,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 16 Pro Max (Desert Titanium, 1 TB)",Apple iPhone 16 Pro Max ,"₹1,84,900","1,84,900",128 Ratings & 6 Reviews,128 ,�6 ,"1 TB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 15 Pro Max (Blue Titanium, 512 GB)",Apple iPhone 15 Pro Max ,"₹1,32,999","1,32,999","1,841 Ratings & 111 Reviews","1,841 ",�111 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 12 mini (Black, 64 GB)",Apple iPhone 12 mini ,"₹59,900","59,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 14 (Starlight, 512 GB)",Apple iPhone 14 ,"₹66,999","66,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",25% off
"Apple iPhone X (Silver, 256 GB)",Apple iPhone X ,"₹1,06,900","1,06,900","10,960 Ratings & 862 Reviews","10,960 ",�862 ,"256 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone 13 Pro Max (Silver, 1 TB)",Apple iPhone 13 Pro Max ,"₹1,79,900","1,79,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 Pro (Deep Purple, 128 GB)",Apple iPhone 14 Pro ,"₹1,19,900","1,19,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 11 (Black, 64 GB)",Apple iPhone 11 ,"₹19,999","19,999","2,05,533 Ratings & 11,431 Reviews","2,05,533 ","�11,431 ",64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,54% off
"Apple iPhone 13 Pro (Silver, 128 GB)",Apple iPhone 13 Pro ,"₹1,19,900","1,19,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 (Purple, 64 GB)",Apple iPhone 12 ,"₹49,900","49,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 13 Pro Max (Graphite, 128 GB)",Apple iPhone 13 Pro Max ,"₹1,29,900","1,29,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro Max (Midnight Green, 64 GB)",Apple iPhone 11 Pro Max ,"₹1,09,900","1,09,900","1,102 Ratings & 99 Reviews","1,102 ",�99 ,64 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 15 Pro (Blue Titanium, 256 GB)",Apple iPhone 15 Pro ,"₹1,15,999","1,15,999","2,234 Ratings & 109 Reviews","2,234 ",�109 ,"256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",3% off
"Apple iPhone 11 (Red, 128 GB)",Apple iPhone 11 ,"₹24,999","24,999","2,05,533 Ratings & 11,431 Reviews","2,05,533 ","�11,431 ",128 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,48% off
"Apple iPhone 13 (Blue, 256 GB)",Apple iPhone 13 ,"₹59,900","59,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 13 (Starlight, 512 GB)",Apple iPhone 13 ,"₹79,900","79,900","2,85,380 Ratings & 13,737 Reviews","2,85,380 ","�13,737 ",512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 (Blue, 512 GB)",Apple iPhone 14 ,"₹66,999","66,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",25% off
"Apple iPhone 11 (Green, 64 GB)",Apple iPhone 11 ,"₹19,999","19,999","2,05,533 Ratings & 11,431 Reviews","2,05,533 ","�11,431 ",64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,54% off
